1|false|true|[2,3,5,7,11,13]|[]|[[[1,2]],[[1,3]],[[1,4]],[[2,3]],[[2,4]],[[3,4]]]
2|false|true|[2,3,5,7,11,13]|[2]|[[[1,2]],[[1,3],[2,4]],[[1,4],[2,3]],[[3,4]]]
2|false|true|[2,3,5,7,11,13]|[2]|[[[1,2],[1,3]],[[1,4]],[[2,3]],[[2,4],[3,4]]]
3|false|true|[2,3,5,7,11,13]|[3]|[[[1,2],[1,4],[2,4]],[[1,3],[3,4],[2,3]]]
4|true|true|[2,3,5,7,11,13]|[2]|[[[1,2],[3,4]],[[1,3],[2,4]],[[1,4],[2,3]]]
4|true|true|[2,3,5,7,11,13]|[2]|[[[1,2],[3,4]],[[1,3],[2,4],[2,3],[1,4]]]
4|false|true|[2,3,5,7,11,13]|[2]|[[[1,2]],[[1,3],[1,4],[2,3],[2,4]],[[3,4]]]
6|false|true|[2,3,5,7,11,13]|[2]|[[[1,2],[1,4],[2,4]],[[1,3],[3,4],[2,3]]]
8|true|true|[2,3,5,7,11,13]|[2]|[[[1,2],[3,4]],[[1,3],[2,4],[1,4],[2,3]]]
12|true|true|[2,3,5,7,11,13]|[3]|[[[1,2],[3,4],[1,3],[2,4],[1,4],[2,3]]]
24|true|false|[2]|[2]|[[[1,2],[3,4],[1,4],[2,3],[1,3],[2,4]]]
