T:89|TOM subgroup #89 order 6|0|1,2,3,2,3,4,5,6,7,8,9,3,2,3,2,5,4,7,6,9,8,1,2,3,8,9,4,5,6,7,3,2,9,8,5,4,7,6,1,6,7,8,9,4,5,7,6,9,8,5,4,10,11,12,11,12,12,11,12,11,10,11,12,12,11,10
T:152|TOM subgroup #152 order 8|P2|1,2,2,3,4,5,6,3,4,5,6,2,2,4,3,6,5,4,3,6,5,1,5,6,3,4,6,5,4,3,6,5,4,3,5,6,3,4,7,8,9,10,11,12,12,9,8,11,10,12,12,7,12,12,11,10,12,12,10,11,7,8,9,9,8,7
T:281|TOM subgroup #281 order 8|P2|1,2,3,4,4,5,5,6,7,8,9,3,2,4,4,5,5,6,7,8,9,1,5,5,4,4,7,6,9,8,5,5,4,4,7,6,9,8,1,2,3,6,7,9,8,3,2,6,7,9,8,1,7,6,8,9,7,6,8,9,10,11,11,11,11,12
T:283|TOM subgroup #283 order 8|P2|1,2,3,4,4,5,5,6,7,8,9,3,2,4,4,5,5,6,7,8,9,1,5,5,4,4,6,7,9,8,5,5,4,4,6,7,9,8,1,2,3,7,6,8,9,3,2,7,6,8,9,1,7,6,9,8,7,6,9,8,10,11,11,11,11,12
T:291|TOM subgroup #291 order 8|P2|1,2,3,4,4,5,5,6,6,7,7,3,2,5,5,4,4,7,7,6,6,1,6,6,7,7,4,4,5,5,7,7,6,6,5,5,4,4,8,9,10,11,11,12,12,10,9,11,11,12,12,8,12,12,11,11,12,12,11,11,8,9,10,10,9,8
T:292|TOM subgroup #292 order 8|P2|1,2,2,3,4,3,4,5,6,5,6,2,2,4,3,4,3,6,5,6,5,1,6,5,6,5,3,4,3,4,5,6,5,6,4,3,4,3,7,8,9,10,11,11,10,9,8,11,10,10,11,7,11,10,10,11,10,11,11,10,7,8,9,9,8,7
T:294|TOM subgroup #294 order 8|P2|1,2,2,3,3,4,4,5,6,7,8,2,2,3,3,4,4,5,6,7,8,1,4,4,3,3,6,5,8,7,4,4,3,3,6,5,8,7,1,2,2,7,8,5,6,2,2,7,8,5,6,1,8,7,6,5,8,7,6,5,9,10,11,11,10,9
T:295|TOM subgroup #295 order 8|P2|1,2,2,3,3,4,4,5,6,7,8,2,2,3,3,4,4,5,6,7,8,1,4,4,3,3,5,6,7,8,4,4,3,3,5,6,7,8,1,2,2,6,5,8,7,2,2,6,5,8,7,1,6,5,8,7,6,5,8,7,9,10,11,11,10,12
T:296|TOM subgroup #296 order 8|P2|1,2,2,3,3,4,4,5,6,7,8,2,2,3,3,4,4,5,6,7,8,1,4,4,3,3,5,6,8,7,4,4,3,3,5,6,8,7,1,2,2,6,5,7,8,2,2,6,5,7,8,1,6,5,8,7,6,5,8,7,9,10,10,10,10,11
T:297|TOM subgroup #297 order 8|P2|1,2,2,3,3,4,4,5,6,7,8,2,2,3,3,4,4,5,6,7,8,1,4,4,3,3,5,6,7,8,4,4,3,3,5,6,7,8,1,2,2,5,6,8,7,2,2,5,6,8,7,1,5,6,8,7,5,6,8,7,9,10,10,11,11,12
T:299|TOM subgroup #299 order 8|P2|1,2,2,3,4,4,3,5,6,7,8,2,2,4,3,3,4,5,6,7,8,1,3,4,3,4,5,6,7,8,4,3,4,3,5,6,7,8,1,2,2,6,5,8,7,2,2,6,5,8,7,1,6,5,8,7,6,5,8,7,9,10,11,11,10,12
T:300|TOM subgroup #300 order 8|P2|1,2,2,3,4,4,3,5,6,7,8,2,2,4,3,3,4,5,6,7,8,1,3,4,3,4,5,6,7,8,4,3,4,3,5,6,7,8,1,2,2,5,6,8,7,2,2,5,6,8,7,1,5,6,8,7,5,6,8,7,9,10,10,11,11,12
T:301|TOM subgroup #301 order 8|P2|1,2,2,3,4,4,3,5,6,7,8,2,2,4,3,3,4,5,6,7,8,1,3,4,3,4,6,5,8,7,4,3,4,3,6,5,8,7,1,2,2,8,7,5,6,2,2,8,7,5,6,1,7,8,6,5,7,8,6,5,9,10,10,10,10,9
T:303|TOM subgroup #303 order 9|P3|1,1,2,2,2,3,3,3,4,4,4,1,2,2,2,3,3,3,4,4,4,2,2,2,3,3,3,4,4,4,5,5,6,6,6,7,7,7,5,6,6,6,7,7,7,6,6,6,7,7,7,8,8,9,9,9,8,9,9,9,9,9,9,10,10,10
T:306|TOM subgroup #306 order 9|P3|1,1,2,3,4,5,5,5,6,6,6,1,4,2,3,5,5,5,6,6,6,3,4,2,5,5,5,6,6,6,7,7,8,8,8,9,9,9,7,8,8,8,9,9,9,8,8,8,9,9,9,10,10,11,11,11,10,11,11,11,11,11,11,12,12,12
T:309|TOM subgroup #309 order 9|P3|1,1,2,3,4,2,4,3,5,6,7,1,4,2,3,3,2,4,5,6,7,3,4,2,4,3,2,5,6,7,1,1,2,3,4,5,6,7,1,4,2,3,5,6,7,3,4,2,5,6,7,1,1,5,6,7,1,5,6,7,5,6,7,8,9,10
T:310|TOM subgroup #310 order 9|P3|1,1,2,3,4,2,4,3,5,6,7,1,4,2,3,3,2,4,5,6,7,3,4,2,4,3,2,5,6,7,1,1,2,3,4,7,5,6,1,4,2,3,7,5,6,3,4,2,7,5,6,1,1,6,7,5,1,6,7,5,6,7,5,8,8,8
T:311|TOM subgroup #311 order 9|P3|1,1,2,3,4,4,3,2,5,6,7,1,4,2,3,2,4,3,5,6,7,3,4,2,3,2,4,5,6,7,1,1,2,3,4,5,6,7,1,4,2,3,5,6,7,3,4,2,5,6,7,1,1,5,6,7,1,5,6,7,5,6,7,8,9,10
T:312|TOM subgroup #312 order 9|P3|1,1,2,2,2,3,3,3,4,4,4,1,4,4,4,2,2,2,3,3,3,3,3,3,4,4,4,2,2,2,5,5,6,7,8,8,7,6,5,8,6,7,6,8,7,7,8,6,7,6,8,5,5,6,7,8,5,8,6,7,7,8,6,5,5,5
T:317|TOM subgroup #317 order 10|0|1,2,2,1,3,4,5,6,7,8,9,1,2,2,5,6,7,3,4,8,9,1,2,7,3,4,5,6,8,9,1,4,5,6,7,3,8,9,6,7,3,4,5,8,9,2,1,1,2,9,8,2,1,1,9,8,2,1,9,8,2,9,8,9,8,10
T:318|TOM subgroup #318 order 10|0|1,2,2,1,3,4,5,6,7,8,9,1,2,2,5,6,7,3,4,8,9,1,2,7,3,4,5,6,8,9,1,4,5,6,7,3,8,9,6,7,3,4,5,8,9,2,1,1,2,8,9,2,1,1,8,9,2,1,8,9,2,8,9,8,9,10
T:319|TOM subgroup #319 order 10|0|1,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,2,3,4,5,6,7,8,7,8,5,6,6,9,8,10,8,10,6,9,4,5,6,7,8,7,8,6,9,8,10,8,10,4,5,6,7,8,6,9,8,10,4,5,6,6,9,4
T:320|TOM subgroup #320 order 10|0|1,2,3,2,4,1,5,3,5,6,7,1,3,2,5,2,3,5,4,6,7,5,1,3,2,3,4,5,6,7,4,8,5,9,9,8,10,11,3,1,5,5,3,6,7,5,9,8,9,10,11,4,3,3,6,7,8,8,10,11,9,10,11,10,11,12
T:324|TOM subgroup #324 order 10|0|1,2,2,1,3,4,5,6,7,8,8,1,2,2,5,6,7,3,4,8,8,1,2,7,3,4,5,6,8,8,1,4,5,6,7,3,8,8,6,7,3,4,5,8,8,9,10,10,9,11,11,9,10,10,11,11,9,10,11,11,9,11,11,11,11,12
T:325|TOM subgroup #325 order 10|0|1,2,3,2,3,2,3,2,3,2,3,3,2,3,2,3,2,3,2,3,2,4,5,6,7,8,7,8,5,6,6,5,8,7,8,7,6,5,4,5,6,7,8,7,8,6,5,8,7,8,7,4,5,6,7,8,6,5,8,7,4,5,6,6,5,4
T:326|TOM subgroup #326 order 10|0|1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,4,5,6,7,8,7,8,5,6,6,5,8,7,8,7,6,5,4,5,6,7,8,7,8,6,5,8,7,8,7,4,5,6,7,8,6,5,8,7,4,5,6,6,5,4
T:327|TOM subgroup #327 order 11|P11|1,1,1,1,1,1,1,1,1,1,1,2,3,4,3,4,5,6,2,6,5,2,4,6,5,4,5,3,3,6,5,5,6,4,4,6,2,3,6,2,2,3,5,6,3,5,3,2,2,4,4,3,6,4,3,2,2,6,5,6,3,4,5,5,4,2
T:335|TOM subgroup #335 order 12|0|1,2,3,4,5,6,7,4,6,7,5,3,2,5,4,7,6,6,4,5,7,1,6,7,4,5,7,5,4,6,7,6,5,4,5,7,6,4,3,1,2,4,7,5,6,2,1,7,4,6,5,3,5,6,4,7,6,5,7,4,2,3,1,1,3,2
T:336|TOM subgroup #336 order 12|0|1,2,3,4,4,5,5,4,4,6,6,3,2,4,4,5,5,4,4,6,6,7,6,6,8,8,5,5,8,8,6,6,8,8,5,5,8,8,1,2,3,4,4,5,5,3,2,4,4,5,5,7,6,6,8,8,6,6,8,8,1,2,3,3,2,7
